"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-06","23.49",",,X",,,"0.00","T,,X,2400","0.0","T,,X,","0.0",",,X,",,,"45",",,X","35",",,X","   30",",,X","   30",",,X","38.9",",,X","49.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-07","21.47",",,X",,,"0.07",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"39",",,X","33",",,X","   10",",,X","   10",",,X","30.0",",,X","38.9",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-08","18.57",",,X",,,"0.27",",,X,2400","3.0",",,X,","1.0",",,X,",,,"40",",,X","31",",,X","  340",",,X","  340",",,X","25.9",",,X","34.9",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X","    1",",,X"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-09","12.53",",,X",,,"0.00",",,X,2400","0.0",",,X,","1.0",",,X,",,,"55",",,X","34",",,X","  340",",,X","  350",",,X","25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-10","7.16",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"43",",,X","31",",,X","  140",",,X","  140",",,X","13.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-11","9.84",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"52",",,X","39",",,X","  170",",,X","  160",",,X","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-12","18.79",",,X",,,"0.66",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","43",",,X","  180",",,X","  160",",,X","30.0",",,X","40.0",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-13","12.30",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","38",",,X","  240",",,X","  270",",,X","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-14","22.59",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"42",",,X","30",",,X","  320",",,X","  300",",,X","36.0",",,X","48.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-15","14.32",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"48",",,X","30",",,X","  230",",,X","  240",",,X","25.1",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-16","6.93",",,X",,,"0.02",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"41",",,X","33",",,X","  320",",,X","  310",",,X","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-17","12.30",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"39",",,X","30",",,X","  330",",,X","  340",",,X","23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-18","14.32",",,X",,,"0.47",",,X,2400","1.4",",,X,","0.0",",,X,",,,"36",",,X","26",",,X","  100",",,X","  100",",,X","28.0",",,X","34.9",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-19","13.87",",,X",,,"0.46",",,X,2400","0.0",",,X,","0.0","T,,X,",,,"45",",,X","35",",,X","   60",",,X","  320",",,X","23.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-20","15.43",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"47",",,X","32",",,X","  260",",,X","  260",",,X","28.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-21","12.53",",,X",,,"0.00","T,,X,2400","0.0","T,,X,","0.0",",,X,",,,"39",",,X","31",",,X","  310",",,Z","  300",",,Z","21.0",",,Z","29.1",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-22","14.09",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"44",",,X","29",",,X","  290",",,X","  290",",,X","23.9",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-23","18.34",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"48",",,X","32",",,X","  330",",,X","  340",",,X","29.1",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-24","8.72",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"47",",,X","32",",,X","  320",",,X","  310",",,X","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-25","9.62",",,X",,,"0.25",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"40",",,X","34",",,X","   50",",,X","   60",",,X","23.0",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-26","9.40",",,X",,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","36",",,X","  330",",,X","  330",",,X","21.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-27","14.54",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"54",",,X","35",",,X","  290",",,X","  290",",,X","25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-28","14.54",",,X",,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","37",",,X","  330",",,X","  310",",,X","21.0",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-29","12.75",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"56",",,X","41",",,X","  320",",,X","  320",",,X","23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-30","9.40",",,X",,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"58",",,X","39",",,X","  190",",,X","  210",",,X","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-03-31","10.96",",,X",,,"0.12",",,X,2400","0.0",",,X,","0.0",",,X,",,,"52",",,X","35",",,X","  110",",,X","  100",",,X","23.0",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-01","14.99",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","49","H,,S","63",",,W","37",",,W","  330",",,W","  270",",,W","35.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-02","16.33",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","40","H,,S","45",",,W","33",",,W","  280",",,W","  270",",,W","25.9",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-03","18.12",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","40","H,,S","48",",,W","33",",,W","  310",",,W","  270",",,W","30.0",",,W","42.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-04","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","39","H,,S","45",",,W","32",",,W","  190",",,W","  190",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-05","12.53",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","64",",,W","40",",,W","  330",",,W","  340",",,W","30.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-06","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","43","H,,S","49",",,W","36",",,W","  320",",,W","  320",",,W","31.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-07","16.33",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","44","H,,S","52",",,W","37",",,W","  170",",,W","  160",",,W","32.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-08","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","68",",,W","42",",,W","  170",",,W","  170",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-09","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","83",",,W","47",",,W","  290",",,W","  290",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-10","9.17",",,W",,,"0.59",",,W,2400","0.0",",,W,","0.0",",,W,","59","H,,S","71",",,W","53",",,W","  320",",,W","  320",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-11","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","60",",,W","47",",,W","  100",",,W","  110",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-12","18.12",",,W",,,"0.87",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","48",",,W","41",",,W","   80",",,W","   80",",,W","33.1",",,W","48.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-13","8.95",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","58",",,W","39",",,W","  180",",,W","  180",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-14","11.41",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","51","H,,S","59",",,W","45",",,W","  270",",,W","  270",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-15","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","48","H,,S","53",",,W","43",",,W","  130",",,W","   70",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-16","14.54",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","51","H,,S","58",",,W","45",",,W","  180",",,W","  170",",,W","31.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-17","7.61",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","58","H,,S","70",",,W","47",",,W","  350",",,W","  350",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-18","12.08",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","51","H,,S","57",",,W","45",",,W","  110",",,W","  100",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-19","20.80",",,W",,,"0.07",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","65",",,W","50",",,W","  180",",,W","  190",",,W","36.9",",,W","45.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-20","17.22",",,W",,,"0.18",",,W,2400","0.0",",,W,","0.0",",,W,","55","H,,S","59",",,W","45",",,W","  280",",,W","  320",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-21","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","54",",,W","37",",,W","  330",",,W","  340",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-22","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","53",",,W","37",",,W","  100",",,W","  110",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-23","14.54",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","52",",,W","42",",,W","   30",",,W","  350",",,W","21.9",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-24","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","50","H,,S","58",",,W","42",",,W","  180",",,W","  180",",,W","31.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-25","15.21",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","64",",,W","46",",,W","  330",",,W","  320",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-26","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","65",",,W","43",",,W","  210",",,W","  210",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-27","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","55","H,,S","66",",,W","46",",,W","  180",",,W","  180",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-28","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","63",",,W","45",",,W","  170",",,W","  170",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-29","8.72",",,W",,,"0.05",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","55",",,W","50",",,W","  100",",,W","  100",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-04-30","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","63",",,W","46",",,W","  120",",,W","  100",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-01","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","65",",,W","43",",,W","  110",",,W","  120",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-02","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","63",",,W","44",",,W","  190",",,W","  210",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-03","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","61",",,W","47",",,W","   50",",,W","   30",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-04","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","64",",,W","45",",,W","  140",",,W","  130",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-05","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","50","H,,S","57",",,W","44",",,W","  130",",,W","  110",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-06","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","62",",,W","45",",,W","  120",",,W","  110",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-07","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","57","H,,S","72",",,W","48",",,W","  130",",,W","  130",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-08","10.07",",,W",,,"1.54",",,W,2400","0.0",",,W,","0.0",",,W,","61","H,,S","64",",,W","55",",,W","  110",",,W","  110",",,W","21.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-09","7.61",",,W",,,"0.75",",,W,2400","0.0",",,W,","0.0",",,W,","59","H,,S","70",",,W","55",",,W","  320",",,W","  320",",,W","14.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-10","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","63","H,,S","76",",,W","54",",,W","  180",",,W","  180",",,W","19.9",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-11","13.42",",,W",,,"0.39",",,W,2400","0.0",",,W,","0.0",",,W,","61","H,,S","65",",,W","59",",,W","  190",",,W","  190",",,W","25.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-12","18.34",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","63","H,,S","70",",,W","51",",,W","  290",",,W","  290",",,W","33.1",",,W","45.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-13","16.33",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","58",",,W","46",",,W","  290",",,W","  300",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-14","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","51","H,,S","60",",,W","43",",,W","  190",",,W","  180",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-15","11.41",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","55","H,,S","62",",,W","48",",,W","  170",",,W","  150",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-16","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","64","H,,S","74",",,W","56",",,W","  190",",,W","  190",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-17","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","73",",,W","55",",,W","  320",",,W","  330",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-18","5.82",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","59","H,,S","63",",,W","54",",,W","  150",",,W","  140",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-19","10.74",",,W",,,"0.45",",,W,2400","0.0",",,W,","0.0",",,W,","57","H,,S","58",",,W","55",",,W","  120",",,W","  110",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-20","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","72",",,W","57",",,W","  190",",,W",,,"16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-21","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","77",",,W","60",",,W","  190",",,W","  190",",,W","21.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-05-22","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","72",",,W","58",",,W","  190",",,W",,,"18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
